item_id,restaurant_id,name,description,price,category,subcategory,cuisine_tag,veg_flag,is_combo,combo_components,bestseller_flag,availability,margin_pct,prep_time_mins,popularity_score,popularity_by_meal
I00115,R0005,North Indian Thali Non-Veg,"Chicken curry, dal, rice, 2 naan, raita, sweet",347,combo,thali,North Indian,False,True,"[""curry"", ""curry"", ""rice"", ""naan"", ""naan"", ""accompaniment"", ""indian_sweet""]",False,True,26.8,20,0.41,"{""breakfast"": 0.29, ""lunch"": 0.76, ""dinner"": 0.89, ""late_night"": 0.45}"
I00116,R0005,North Indian Thali Veg,"Dal, paneer curry, rice, 2 roti, salad, sweet",291,combo,thali,North Indian,True,True,"[""curry"", ""curry"", ""rice"", ""roti"", ""roti"", ""salad"", ""indian_sweet""]",False,True,17.1,27,0.5,"{""breakfast"": 0.32, ""lunch"": 0.88, ""dinner"": 0.9, ""late_night"": 0.56}"
I00117,R0006,Kadai Paneer,Paneer with capsicum and onion,170,main,curry,North Indian,True,False,[],False,True,7.5,29,0.72,"{""breakfast"": 0.15, ""lunch"": 0.42, ""dinner"": 0.6, ""late_night"": 0.17}"
I00118,R0006,Shahi Paneer,Paneer in creamy cashew gravy,224,main,curry,North Indian,True,False,[],False,True,20.5,16,0.67,"{""breakfast"": 0.14, ""lunch"": 0.35, ""dinner"": 0.59, ""late_night"": 0.26}"
I00119,R0006,Dal Makhani,Slow-cooked black lentils,174,main,curry,North Indian,True,False,[],False,True,10.6,30,0.51,"{""breakfast"": 0.28, ""lunch"": 0.4, ""dinner"": 0.64, ""late_night"": 0.11}"
I00120,R0006,Rajma Masala,Kidney beans in thick gravy,138,main,curry,North Indian,True,False,[],True,True,33.5,23,0.45,"{""breakfast"": 0.06, ""lunch"": 0.32, ""dinner"": 0.83, ""late_night"": 0.33}"
I00121,R0006,Chole Masala,Spiced chickpea curry,126,main,curry,North Indian,True,False,[],False,True,33.6,21,0.84,"{""breakfast"": 0.39, ""lunch"": 0.5, ""dinner"": 0.97, ""late_night"": 0.29}"
I00122,R0006,Paneer Butter Masala,Cottage cheese in rich tomato gravy,182,main,curry,North Indian,True,False,[],False,True,42.9,5,0.59,"{""breakfast"": 0.3, ""lunch"": 0.88, ""dinner"": 0.61, ""late_night"": 0.25}"
I00123,R0006,Butter Chicken,Tender chicken in creamy tomato gravy,206,main,curry,North Indian,False,False,[],False,False,16.1,13,0.41,"{""breakfast"": 0.23, ""lunch"": 0.4, ""dinner"": 0.61, ""late_night"": 0.41}"
I00124,R0006,Palak Paneer,Paneer in spinach gravy,171,main,curry,North Indian,True,False,[],False,True,39.4,27,0.28,"{""breakfast"": 0.16, ""lunch"": 0.33, ""dinner"": 0.63, ""late_night"": 0.37}"
I00125,R0006,Mixed Veg Curry,Seasonal vegetables in spiced gravy,131,main,curry,North Indian,True,False,[],True,True,39.0,34,0.81,"{""breakfast"": 0.05, ""lunch"": 0.86, ""dinner"": 0.49, ""late_night"": 0.54}"
I00126,R0006,Malai Kofta,Paneer balls in creamy gravy,227,main,curry,North Indian,True,False,[],False,False,33.1,10,0.88,"{""breakfast"": 0.24, ""lunch"": 0.56, ""dinner"": 0.5, ""late_night"": 0.2}"
I00127,R0006,Tandoori Roti,Whole wheat bread from tandoor,28,bread,roti,North Indian,True,False,[],False,True,5.0,45,0.98,"{""breakfast"": 0.16, ""lunch"": 0.88, ""dinner"": 0.84, ""late_night"": 0.39}"
I00128,R0006,Stuffed Kulcha,Naan stuffed with paneer or onion,73,bread,naan,North Indian,True,False,[],False,True,32.0,18,0.86,"{""breakfast"": 0.36, ""lunch"": 0.34, ""dinner"": 0.92, ""late_night"": 0.32}"
I00129,R0006,Aloo Paratha,Stuffed potato flatbread,55,bread,paratha,North Indian,True,False,[],False,True,44.8,21,0.72,"{""breakfast"": 0.29, ""lunch"": 0.78, ""dinner"": 0.39, ""late_night"": 0.25}"
I00130,R0006,Butter Roti,Soft roti brushed with butter,31,bread,roti,North Indian,True,False,[],False,True,25.6,26,0.11,"{""breakfast"": 0.4, ""lunch"": 0.77, ""dinner"": 0.88, ""late_night"": 0.25}"
I00131,R0006,Butter Naan,Soft leavened bread with butter,34,bread,naan,North Indian,True,False,[],True,True,45.9,24,0.78,"{""breakfast"": 0.31, ""lunch"": 0.76, ""dinner"": 0.84, ""late_night"": 0.52}"
I00132,R0006,Garlic Naan,Naan with garlic and coriander,52,bread,naan,North Indian,True,False,[],False,True,34.6,12,0.47,"{""breakfast"": 0.03, ""lunch"": 0.54, ""dinner"": 0.38, ""late_night"": 0.5}"
I00133,R0006,Steamed Rice,Plain steamed basmati rice,76,rice,rice,North Indian,True,False,[],True,True,35.5,24,0.55,"{""breakfast"": 0.32, ""lunch"": 0.79, ""dinner"": 0.34, ""late_night"": 0.14}"
I00134,R0006,Veg Pulao,Rice with mixed vegetables,132,rice,rice,North Indian,True,False,[],False,True,20.0,13,0.94,"{""breakfast"": 0.16, ""lunch"": 0.93, ""dinner"": 0.53, ""late_night"": 0.34}"
I00135,R0006,Mixed Pickle,Spiced mango and lime pickle,25,side,accompaniment,North Indian,True,False,[],False,True,35.9,22,0.21,"{""breakfast"": 0.36, ""lunch"": 0.65, ""dinner"": 0.61, ""late_night"": 0.39}"
I00136,R0006,Green Salad,"Cucumber, tomato, onion salad",43,side,salad,North Indian,True,False,[],False,True,38.1,16,0.84,"{""breakfast"": 0.32, ""lunch"": 0.69, ""dinner"": 0.66, ""late_night"": 0.17}"
I00137,R0006,Onion Rings,Sliced onions with lemon,33,side,accompaniment,North Indian,True,False,[],True,True,34.6,5,0.67,"{""breakfast"": 0.02, ""lunch"": 0.82, ""dinner"": 0.52, ""late_night"": 0.1}"
I00138,R0006,Sweet Lassi,Chilled sweetened yogurt drink,45,beverage,lassi,North Indian,True,False,[],False,True,49.3,11,0.1,"{""breakfast"": 0.1, ""lunch"": 0.82, ""dinner"": 0.52, ""late_night"": 0.15}"
I00139,R0006,Water Bottle 1L,Packaged drinking water,17,beverage,water,North Indian,True,False,[],False,True,45.9,16,0.9,"{""breakfast"": 0.17, ""lunch"": 0.94, ""dinner"": 0.56, ""late_night"": 0.58}"
I00140,R0006,Masala Chaas,Spiced buttermilk with cumin,30,beverage,buttermilk,North Indian,True,False,[],False,True,34.0,35,0.73,"{""breakfast"": 0.0, ""lunch"": 0.42, ""dinner"": 0.8, ""late_night"": 0.43}"
I00141,R0006,Coca Cola 300ml,Chilled cola,44,beverage,soft_drink,North Indian,True,False,[],False,True,19.2,28,0.68,"{""breakfast"": 0.02, ""lunch"": 0.55, ""dinner"": 0.97, ""late_night"": 0.35}"
I00142,R0006,Kheer,Creamy rice pudding with nuts,65,dessert,indian_sweet,North Indian,True,False,[],True,True,26.7,10,0.79,"{""breakfast"": 0.17, ""lunch"": 0.88, ""dinner"": 0.9, ""late_night"": 0.21}"
I00143,R0006,Gulab Jamun (2 Pcs),Milk balls in sugar syrup,63,dessert,indian_sweet,North Indian,True,False,[],False,True,50.6,19,0.65,"{""breakfast"": 0.12, ""lunch"": 0.4, ""dinner"": 0.76, ""late_night"": 0.47}"
I00144,R0006,Rasmalai (2 Pcs),Paneer discs in sweet milk,71,dessert,indian_sweet,North Indian,True,False,[],False,True,17.2,33,0.9,"{""breakfast"": 0.11, ""lunch"": 0.56, ""dinner"": 0.34, ""late_night"": 0.16}"
I00145,R0006,Hara Bhara Kebab (4 Pcs),Spinach and pea patties,135,appetizer,kebab,North Indian,True,False,[],True,True,12.1,10,0.47,"{""breakfast"": 0.2, ""lunch"": 0.58, ""dinner"": 0.67, ""late_night"": 0.4}"
I00146,R0006,Chicken Tikka (6 Pcs),Grilled marinated chicken,157,appetizer,tikka,North Indian,False,False,[],False,True,43.1,19,0.38,"{""breakfast"": 0.31, ""lunch"": 0.84, ""dinner"": 0.66, ""late_night"": 0.59}"
I00147,R0006,Seekh Kebab (4 Pcs),Minced mutton skewers,158,appetizer,kebab,North Indian,False,False,[],True,True,31.4,21,0.36,"{""breakfast"": 0.31, ""lunch"": 0.66, ""dinner"": 0.54, ""late_night"": 0.29}"
I00148,R0006,North Indian Thali Veg,"Dal, paneer curry, rice, 2 roti, salad, sweet",236,combo,thali,North Indian,True,True,"[""curry"", ""curry"", ""rice"", ""roti"", ""roti"", ""salad"", ""indian_sweet""]",False,True,50.4,21,0.85,"{""breakfast"": 0.24, ""lunch"": 0.5, ""dinner"": 0.44, ""late_night"": 0.18}"
I00149,R0006,North Indian Thali Non-Veg,"Chicken curry, dal, rice, 2 naan, raita, sweet",291,combo,thali,North Indian,False,True,"[""curry"", ""curry"", ""rice"", ""naan"", ""naan"", ""accompaniment"", ""indian_sweet""]",False,True,39.7,21,0.15,"{""breakfast"": 0.27, ""lunch"": 0.71, ""dinner"": 0.99, ""late_night"": 0.22}"
I00150,R0006,Butter Chicken Meal,"Butter chicken, 2 naan, jeera rice, raita",286,combo,meal_combo,North Indian,False,True,"[""curry"", ""naan"", ""naan"", ""rice"", ""accompaniment""]",False,True,54.4,30,0.28,"{""breakfast"": 0.29, ""lunch"": 0.73, ""dinner"": 0.93, ""late_night"": 0.52}"
I00151,R0007,Rajma Masala,Kidney beans in thick gravy,126,main,curry,North Indian,True,False,[],False,True,35.3,23,0.68,"{""breakfast"": 0.32, ""lunch"": 0.96, ""dinner"": 0.54, ""late_night"": 0.46}"
I00152,R0007,Paneer Butter Masala,Cottage cheese in rich tomato gravy,193,main,curry,North Indian,True,False,[],False,True,37.5,16,0.55,"{""breakfast"": 0.09, ""lunch"": 0.33, ""dinner"": 0.59, ""late_night"": 0.25}"
I00153,R0007,Malai Kofta,Paneer balls in creamy gravy,215,main,curry,North Indian,True,False,[],False,False,41.8,18,0.94,"{""breakfast"": 0.3, ""lunch"": 0.68, ""dinner"": 0.43, ""late_night"": 0.33}"
I00154,R0007,Kadai Chicken,Chicken with capsicum and spices,228,main,curry,North Indian,False,False,[],False,True,34.1,28,0.22,"{""breakfast"": 0.4, ""lunch"": 0.67, ""dinner"": 0.57, ""late_night"": 0.43}"
I00155,R0007,Egg Curry,Boiled eggs in onion-tomato gravy,117,main,curry,North Indian,False,False,[],False,True,34.6,38,0.57,"{""breakfast"": 0.09, ""lunch"": 0.62, ""dinner"": 0.94, ""late_night"": 0.19}"
I00156,R0007,Shahi Paneer,Paneer in creamy cashew gravy,178,main,curry,North Indian,True,False,[],False,True,43.0,26,0.46,"{""breakfast"": 0.38, ""lunch"": 0.98, ""dinner"": 0.57, ""late_night"": 0.53}"
I00157,R0007,Dal Makhani,Slow-cooked black lentils,180,main,curry,North Indian,True,False,[],False,True,19.1,14,0.96,"{""breakfast"": 0.31, ""lunch"": 0.9, ""dinner"": 0.72, ""late_night"": 0.52}"
I00158,R0007,Chole Masala,Spiced chickpea curry,152,main,curry,North Indian,True,False,[],True,True,48.4,5,0.83,"{""breakfast"": 0.07, ""lunch"": 0.66, ""dinner"": 0.87, ""late_night"": 0.23}"
I00159,R0007,Mutton Rogan Josh,Slow-cooked mutton Kashmiri style,268,main,curry,North Indian,False,False,[],False,True,48.3,18,0.24,"{""breakfast"": 0.4, ""lunch"": 0.97, ""dinner"": 0.65, ""late_night"": 0.36}"
I00160,R0007,Butter Naan,Soft leavened bread with butter,45,bread,naan,North Indian,True,False,[],False,True,33.7,14,0.99,"{""breakfast"": 0.15, ""lunch"": 0.7, ""dinner"": 0.59, ""late_night"": 0.52}"
I00161,R0007,Laccha Paratha,Layered flaky flatbread,57,bread,paratha,North Indian,True,False,[],True,False,22.9,25,0.71,"{""breakfast"": 0.09, ""lunch"": 0.6, ""dinner"": 0.8, ""late_night"": 0.38}"
I00162,R0007,Tandoori Roti,Whole wheat bread from tandoor,28,bread,roti,North Indian,True,False,[],False,True,48.9,16,0.91,"{""breakfast"": 0.34, ""lunch"": 0.58, ""dinner"": 0.83, ""late_night"": 0.51}"
I00163,R0007,Butter Roti,Soft roti brushed with butter,39,bread,roti,North Indian,True,False,[],False,True,13.7,21,0.63,"{""breakfast"": 0.01, ""lunch"": 0.75, ""dinner"": 0.56, ""late_night"": 0.25}"
I00164,R0007,Missi Roti,Gram flour spiced flatbread,42,bread,roti,North Indian,True,False,[],True,True,21.4,19,0.75,"{""breakfast"": 0.31, ""lunch"": 0.55, ""dinner"": 0.88, ""late_night"": 0.36}"
I00165,R0007,Stuffed Kulcha,Naan stuffed with paneer or onion,62,bread,naan,North Indian,True,False,[],False,True,32.5,25,0.63,"{""breakfast"": 0.02, ""lunch"": 0.55, ""dinner"": 0.81, ""late_night"": 0.2}"
I00166,R0007,Steamed Rice,Plain steamed basmati rice,74,rice,rice,North Indian,True,False,[],False,True,49.9,18,0.38,"{""breakfast"": 0.29, ""lunch"": 0.75, ""dinner"": 0.59, ""late_night"": 0.48}"
I00167,R0007,Veg Pulao,Rice with mixed vegetables,143,rice,rice,North Indian,True,False,[],False,True,22.2,12,1.0,"{""breakfast"": 0.16, ""lunch"": 0.45, ""dinner"": 0.83, ""late_night"": 0.37}"
I00168,R0007,Roasted Papad,Crispy roasted lentil wafer,22,side,accompaniment,North Indian,True,False,[],False,True,57.5,15,0.57,"{""breakfast"": 0.11, ""lunch"": 0.74, ""dinner"": 0.64, ""late_night"": 0.28}"
I00169,R0007,Boondi Raita,Yogurt with crispy boondi,58,side,accompaniment,North Indian,True,False,[],False,True,21.1,22,0.74,"{""breakfast"": 0.07, ""lunch"": 0.98, ""dinner"": 0.61, ""late_night"": 0.18}"
I00170,R0007,Onion Rings,Sliced onions with lemon,24,side,accompaniment,North Indian,True,False,[],True,True,28.7,27,0.23,"{""breakfast"": 0.09, ""lunch"": 0.77, ""dinner"": 0.41, ""late_night"": 0.16}"
I00171,R0007,Thumbs Up 300ml,Chilled Thumbs Up,40,beverage,soft_drink,North Indian,True,False,[],False,True,59.5,5,0.56,"{""breakfast"": 0.15, ""lunch"": 0.93, ""dinner"": 0.31, ""late_night"": 0.49}"
I00172,R0007,Sweet Lassi,Chilled sweetened yogurt drink,47,beverage,lassi,North Indian,True,False,[],True,True,42.3,29,0.6,"{""breakfast"": 0.2, ""lunch"": 0.79, ""dinner"": 0.67, ""late_night"": 0.37}"
I00173,R0007,Water Bottle 1L,Packaged drinking water,18,beverage,water,North Indian,True,False,[],False,True,32.3,5,0.74,"{""breakfast"": 0.38, ""lunch"": 0.46, ""dinner"": 0.92, ""late_night"": 0.5}"
I00174,R0007,Masala Chaas,Spiced buttermilk with cumin,39,beverage,buttermilk,North Indian,True,False,[],False,True,12.7,28,0.16,"{""breakfast"": 0.13, ""lunch"": 0.95, ""dinner"": 0.9, ""late_night"": 0.59}"
I00175,R0007,Mango Lassi,Creamy mango yogurt shake,78,beverage,lassi,North Indian,True,False,[],True,True,25.1,16,0.45,"{""breakfast"": 0.08, ""lunch"": 0.59, ""dinner"": 0.95, ""late_night"": 0.32}"
I00176,R0007,Gulab Jamun (2 Pcs),Milk balls in sugar syrup,62,dessert,indian_sweet,North Indian,True,False,[],False,True,24.1,9,0.71,"{""breakfast"": 0.03, ""lunch"": 0.44, ""dinner"": 0.57, ""late_night"": 0.59}"
I00177,R0007,Kheer,Creamy rice pudding with nuts,75,dessert,indian_sweet,North Indian,True,False,[],False,True,26.6,22,0.64,"{""breakfast"": 0.4, ""lunch"": 0.53, ""dinner"": 0.96, ""late_night"": 0.56}"
I00178,R0007,Gajar Ka Halwa,Warm carrot pudding with ghee,59,dessert,indian_sweet,North Indian,True,False,[],False,True,41.1,19,0.98,"{""breakfast"": 0.22, ""lunch"": 0.43, ""dinner"": 0.71, ""late_night"": 0.2}"
I00179,R0007,Chicken Tikka (6 Pcs),Grilled marinated chicken,162,appetizer,tikka,North Indian,False,False,[],False,True,40.9,39,0.59,"{""breakfast"": 0.28, ""lunch"": 0.4, ""dinner"": 0.72, ""late_night"": 0.19}"
I00180,R0007,Hara Bhara Kebab (4 Pcs),Spinach and pea patties,174,appetizer,kebab,North Indian,True,False,[],False,True,33.3,14,0.18,"{""breakfast"": 0.22, ""lunch"": 0.75, ""dinner"": 0.79, ""late_night"": 0.29}"
I00181,R0007,Tandoori Chicken Half,Half chicken roasted in tandoor,218,appetizer,tandoori,North Indian,False,False,[],False,True,64.2,15,0.32,"{""breakfast"": 0.0, ""lunch"": 0.42, ""dinner"": 0.38, ""late_night"": 0.32}"
I00182,R0007,North Indian Thali Veg,"Dal, paneer curry, rice, 2 roti, salad, sweet",257,combo,thali,North Indian,True,True,"[""curry"", ""curry"", ""rice"", ""roti"", ""roti"", ""salad"", ""indian_sweet""]",False,True,43.3,22,0.73,"{""breakfast"": 0.27, ""lunch"": 0.59, ""dinner"": 0.31, ""late_night"": 0.39}"
I00183,R0008,Chicken Korma,Mild creamy chicken with nuts,314,main,curry,Mughlai,False,False,[],False,True,33.4,23,0.71,"{""breakfast"": 0.39, ""lunch"": 0.37, ""dinner"": 0.31, ""late_night"": 0.32}"
I00184,R0008,Mutton Do Pyaza,Mutton with double onions,328,main,curry,Mughlai,False,False,[],False,True,39.7,21,0.49,"{""breakfast"": 0.29, ""lunch"": 0.31, ""dinner"": 0.71, ""late_night"": 0.41}"
I00185,R0008,Keema Matar,Minced meat with green peas,280,main,curry,Mughlai,False,False,[],False,True,47.1,12,0.89,"{""breakfast"": 0.3, ""lunch"": 0.31, ""dinner"": 0.47, ""late_night"": 0.21}"
I00186,R0008,Veg Korma,Vegetables in cashew gravy,240,main,curry,Mughlai,True,False,[],False,True,60.6,17,0.17,"{""breakfast"": 0.38, ""lunch"": 0.89, ""dinner"": 0.86, ""late_night"": 0.51}"
I00187,R0008,Roomali Roti,Paper-thin handkerchief bread,49,bread,roti,Mughlai,True,False,[],False,True,42.2,10,0.57,"{""breakfast"": 0.03, ""lunch"": 0.56, ""dinner"": 0.94, ""late_night"": 0.39}"
I00188,R0008,Tandoori Paratha,Layered bread from tandoor,59,bread,paratha,Mughlai,True,False,[],False,True,23.2,8,0.81,"{""breakfast"": 0.18, ""lunch"": 0.74, ""dinner"": 0.47, ""late_night"": 0.45}"
I00189,R0008,Naan,Plain leavened oven bread,47,bread,naan,Mughlai,True,False,[],True,True,64.9,13,0.84,"{""breakfast"": 0.12, ""lunch"": 0.61, ""dinner"": 0.32, ""late_night"": 0.25}"
I00190,R0008,Garlic Naan,Naan with garlic topping,67,bread,naan,Mughlai,True,False,[],True,True,34.8,14,0.79,"{""breakfast"": 0.16, ""lunch"": 0.76, ""dinner"": 0.48, ""late_night"": 0.18}"
I00191,R0008,Zafrani Rice,Saffron-infused basmati rice,153,rice,rice,Mughlai,True,False,[],False,True,43.1,11,0.72,"{""breakfast"": 0.04, ""lunch"": 0.5, ""dinner"": 0.52, ""late_night"": 0.22}"
I00192,R0008,Green Salad,Fresh seasonal salad,49,side,salad,Mughlai,True,False,[],False,True,14.7,9,0.38,"{""breakfast"": 0.37, ""lunch"": 0.97, ""dinner"": 0.53, ""late_night"": 0.28}"
I00193,R0008,Sirka Pyaz,Vinegar-marinated onions,39,side,accompaniment,Mughlai,True,False,[],False,True,31.6,13,0.27,"{""breakfast"": 0.34, ""lunch"": 0.77, ""dinner"": 0.89, ""late_night"": 0.53}"
I00194,R0008,Mughlai Chicken Wings,Spiced chicken wings,234,appetizer,tandoori,Mughlai,False,False,[],False,True,18.5,22,0.72,"{""breakfast"": 0.09, ""lunch"": 0.38, ""dinner"": 0.42, ""late_night"": 0.1}"
I00195,R0008,Tandoori Paneer Tikka,Grilled marinated paneer,246,appetizer,tikka,Mughlai,True,False,[],True,True,36.7,33,0.12,"{""breakfast"": 0.07, ""lunch"": 0.92, ""dinner"": 0.47, ""late_night"": 0.28}"
I00196,R0008,Shami Kebab (4 Pcs),Spiced minced meat patties,208,appetizer,kebab,Mughlai,False,False,[],False,True,36.6,7,0.15,"{""breakfast"": 0.16, ""lunch"": 0.46, ""dinner"": 0.45, ""late_night"": 0.58}"
I00197,R0008,Thandai,Spiced cold milk with nuts,101,beverage,milk_drink,Mughlai,True,False,[],False,True,11.2,5,0.73,"{""breakfast"": 0.07, ""lunch"": 0.65, ""dinner"": 0.59, ""late_night"": 0.54}"
I00198,R0008,Coca Cola 300ml,Chilled cola,52,beverage,soft_drink,Mughlai,True,False,[],True,True,19.8,20,0.4,"{""breakfast"": 0.06, ""lunch"": 0.78, ""dinner"": 0.44, ""late_night"": 0.3}"
I00199,R0008,Phirni,Creamy ground rice pudding,87,dessert,indian_sweet,Mughlai,True,False,[],False,True,5.0,22,0.16,"{""breakfast"": 0.19, ""lunch"": 0.69, ""dinner"": 0.74, ""late_night"": 0.44}"
I00200,R0008,Kulfi,Traditional Indian ice cream,76,dessert,indian_sweet,Mughlai,True,False,[],False,True,53.7,21,0.54,"{""breakfast"": 0.13, ""lunch"": 0.85, ""dinner"": 0.62, ""late_night"": 0.19}"
I00201,R0008,Royal Mughlai Thali,"Korma, seekh kebab, pulao, roomali, kulfi",509,combo,thali,Mughlai,False,True,"[""curry"", ""kebab"", ""rice"", ""roti"", ""indian_sweet""]",False,True,30.1,19,0.11,"{""breakfast"": 0.11, ""lunch"": 0.45, ""dinner"": 0.33, ""late_night"": 0.34}"
I00202,R0008,Mughlai Feast,"Nihari, kebab, biryani, naan, phirni",426,combo,thali,Mughlai,False,True,"[""curry"", ""kebab"", ""biryani"", ""naan"", ""indian_sweet""]",False,True,45.0,23,0.51,"{""breakfast"": 0.21, ""lunch"": 0.99, ""dinner"": 0.46, ""late_night"": 0.57}"
I00203,R0009,Mixed Veg Curry,Seasonal vegetables in spiced gravy,190,main,curry,North Indian,True,False,[],False,True,37.3,17,0.44,"{""breakfast"": 0.15, ""lunch"": 0.33, ""dinner"": 0.54, ""late_night"": 0.56}"
I00204,R0009,Rajma Masala,Kidney beans in thick gravy,175,main,curry,North Indian,True,False,[],False,True,39.7,22,0.19,"{""breakfast"": 0.04, ""lunch"": 0.33, ""dinner"": 0.71, ""late_night"": 0.31}"
I00205,R0009,Shahi Paneer,Paneer in creamy cashew gravy,268,main,curry,North Indian,True,False,[],False,True,5.0,22,0.11,"{""breakfast"": 0.08, ""lunch"": 0.8, ""dinner"": 0.57, ""late_night"": 0.43}"
I00206,R0009,Egg Curry,Boiled eggs in onion-tomato gravy,173,main,curry,North Indian,False,False,[],False,True,18.5,17,0.49,"{""breakfast"": 0.31, ""lunch"": 0.9, ""dinner"": 0.68, ""late_night"": 0.48}"
I00207,R0009,Chicken Tikka Masala,Grilled chicken in spiced masala,292,main,curry,North Indian,False,False,[],False,True,59.6,14,0.27,"{""breakfast"": 0.24, ""lunch"": 0.9, ""dinner"": 0.91, ""late_night"": 0.46}"
I00208,R0009,Butter Chicken,Tender chicken in creamy tomato gravy,323,main,curry,North Indian,False,False,[],False,True,65.0,31,0.51,"{""breakfast"": 0.38, ""lunch"": 0.6, ""dinner"": 0.68, ""late_night"": 0.37}"
I00209,R0009,Paneer Butter Masala,Cottage cheese in rich tomato gravy,266,main,curry,North Indian,True,False,[],False,True,22.8,25,0.52,"{""breakfast"": 0.11, ""lunch"": 0.76, ""dinner"": 0.88, ""late_night"": 0.13}"
I00210,R0009,Kadai Paneer,Paneer with capsicum and onion,268,main,curry,North Indian,True,False,[],False,False,32.7,30,0.8,"{""breakfast"": 0.3, ""lunch"": 0.41, ""dinner"": 0.45, ""late_night"": 0.33}"
I00211,R0009,Butter Naan,Soft leavened bread with butter,54,bread,naan,North Indian,True,False,[],False,True,49.7,22,0.28,"{""breakfast"": 0.21, ""lunch"": 0.82, ""dinner"": 0.61, ""late_night"": 0.43}"
I00212,R0009,Garlic Naan,Naan with garlic and coriander,57,bread,naan,North Indian,True,False,[],False,True,46.2,24,0.84,"{""breakfast"": 0.36, ""lunch"": 0.95, ""dinner"": 0.86, ""late_night"": 0.44}"
I00213,R0009,Missi Roti,Gram flour spiced flatbread,40,bread,roti,North Indian,True,False,[],False,True,65.0,10,0.97,"{""breakfast"": 0.36, ""lunch"": 0.89, ""dinner"": 0.58, ""late_night"": 0.11}"
I00214,R0009,Aloo Paratha,Stuffed potato flatbread,61,bread,paratha,North Indian,True,False,[],False,True,19.5,28,0.1,"{""breakfast"": 0.38, ""lunch"": 0.59, ""dinner"": 0.58, ""late_night"": 0.3}"
